model,bin,freq,voltage_target,voltage_limit,chip_temp,board_temp,ok_core_pct,min_power
m50.vh80,bin12v1_C,37.4,1290,72,97,0000,28.8,unknown
m50.vh80,bin12v1_E,37.4,1290,70,97,0000,28.8,unknown
m50.vh80,bin13v1_A,37.4,1300,74,97,0000,28.8,unknown
m50.vh80,bin13v1_C,37.4,1300,72,97,0000,28.8,unknown
m50.vh80,bin13v1_E,37.4,1300,70,97,0000,28.8,unknown
m50.vh80,bin1,37.4,1200,70,97,0000,28.8,unknown
m50.vh80,bin2,37.4,1200,70,97,0000,28.8,unknown
m50.vh80,bin3,37.4,1200,70,97,0000,28.8,unknown
m50.vh80,bin4,37.4,1200,70,97,0000,28.8,unknown
m50.vh80,bin5,37.4,1200,70,97,0000,28.8,unknown
m50.vh80,bin6,37.4,1200,70,97,0000,28.8,unknown
m50.vh80,bin9,37.4,1200,70,97,0000,28.8,unknown
m50.vh80,bin10,37.4,1200,70,97,0000,28.8,unknown
m50.vh90,bin1v1_A,37.4,1250,74,97,0000,28.8,unknown
m50.vh90,bin1v1_C,37.4,1250,72,97,0000,28.8,unknown
m50.vh90,bin1v1_E,37.4,1250,72,97,0000,28.8,unknown
m50.vh90,bin1v1_G,37.4,1250,70,97,0000,28.8,unknown
m50.vh90,bin2v1_A,37.4,1260,74,97,0000,28.8,unknown
m50.vh90,bin2v1_C,37.4,1260,72,97,0000,28.8,unknown
m50.vh90,bin2v1_E,37.4,1260,72,97,0000,28.8,unknown
m50.vh90,bin2v1_G,37.4,1260,70,97,0000,28.8,unknown
m50.vh90,bin2v1_H,38.1,1260,70,97,0000,28.8,unknown
m50.vh90,bin3v1_A,37.4,1270,74,97,0000,28.8,unknown
m50.vh90,bin3v1_C,37.4,1270,72,97,0000,28.8,unknown
m50.vh90,bin3v1_E,37.4,1270,72,97,0000,28.8,unknown
m50.vh90,bin3v1_F,38.1,1270,70,97,0000,28.8,unknown
m50.vh90,bin4v1_A,37.4,1280,74,97,0000,28.8,unknown
m50.vh90,bin4v1_C,37.4,1280,72,97,0000,28.8,unknown
m50.vh90,bin4v1_E,40.1,1280,70,97,0000,29.8,unknown
m50.vh90,bin4v1_G,40.1,1280,70,97,0000,29.8,unknown
m50.vh90,bin5v1_A,37.4,1290,74,97,0000,28.8,unknown
m50.vh90,bin5v1_C,37.4,1290,72,97,0000,28.8,unknown
m50.vh90,bin5v1_E,38.1,1280,70,97,0000,29.8,unknown
m50.vh90,bin5v1_G,38.1,1280,70,97,0000,29.8,unknown
m50.vh90,bin6v1_A,37.4,1300,74,97,0000,28.8,unknown
m50.vh90,bin6v1_C,37.4,1300,72,97,0000,29.8,unknown
m50.vh90,bin6v1_E,37.4,1300,72,97,0000,29.8,unknown
m50.vh90,bin6v1_G,37.4,1300,70,97,0000,29.8,unknown
m50.vh90,bin1,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin2,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin3,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin4,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin5,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin6,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin9,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin10,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin11,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin12,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin13,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin14,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin15,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin16,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin17,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin18,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin19,37.4,1350,70,97,0000,28.8,unknown
m50.vh90,bin20,37.4,1350,70,97,0000,28.8,unknown
m50.vj10,bin1v1_A,36.7,1420,80,97,0000,28.8,unknown
m50.vj10,bin1v1_C,36.7,1420,78,97,0000,28.8,unknown
m50.vj10,bin1v1_E,36.7,1420,76,97,0000,28.8,unknown
m50.vj10,bin1v1_G,36.7,1420,74,97,0000,28.8,unknown
m50.vj10,bin1v1_H,36.7,1420,74,97,0000,29.8,unknown
m50.vj10,bin1v1_I,36.7,1420,72,97,0000,29.8,unknown
m50.vj10,bin2v1_A,36.7,1430,80,97,0000,28.8,unknown
m50.vj10,bin2v1_C,36.7,1430,78,97,0000,28.8,unknown
m50.vj10,bin2v1_E,36.7,1430,76,97,0000,28.8,unknown
m50.vj10,bin2v1_G,36.7,1430,74,97,0000,28.8,unknown
m50.vj10,bin3v1_A,36.7,1440,80,97,0000,28.8,unknown
m50.vj10,bin3v1_C,36.7,1440,78,97,0000,28.8,unknown
m50.vj10,bin3v1_E,36.7,1440,76,97,0000,28.8,unknown
m50.vj10,bin3v1_G,36.7,1440,74,97,0000,28.8,unknown
m50.vj10,bin4v1_A,36.7,1450,80,97,0000,28.8,unknown
m50.vj10,bin4v1_C,36.7,1450,80,97,0000,28.8,unknown
m50.vj10,bin4v1_D,36.1,1450,76,97,0000,29.8,unknown
m50.vj10,bin4v1_G,36.1,1450,74,97,0000,29.8,unknown
m50.vj10,bin5v1_A,36.7,1450,80,97,0000,28.8,unknown
m50.vj10,bin5v1_C,36.7,1450,78,97,0000,28.8,unknown
m50.vj10,bin5v1_E,36.7,1450,76,97,0000,28.8,unknown
m50.vj10,bin5v1_G,36.7,1450,74,97,0000,28.8,unknown
m50.vj10,bin1,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin2,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin3,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin4,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin5,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin6,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin9,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin10,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin11,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin12,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin13,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin14,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin15,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin16,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin17,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin18,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin19,36.7,1400,70,97,0000,28.8,unknown
m50.vj10,bin20,36.7,1400,70,97,0000,28.8,unknown
m50.vj20,bin1v1_A,36.7,1180,80,97,0000,28.8,unknown
m50.vj20,bin1v1_C,36.7,1180,78,97,0000,28.8,unknown
m50.vj20,bin1v1_E,36.7,1180,76,97,0000,28.8,unknown
m50.vj20,bin1v1_G,36.7,1180,74,97,0000,28.8,unknown
m50.vj20,bin2v1_A,36.7,1190,80,97,0000,28.8,unknown
m50.vj20,bin2v1_C,36.7,1190,78,97,0000,28.8,unknown
m50.vj20,bin2v1_E,36.7,1190,76,97,0000,28.8,unknown
m50.vj20,bin2v1_G,36.7,1190,74,97,0000,28.8,unknown
m50.vj20,bin3v1_A,36.7,1200,80,97,0000,28.8,unknown
m50.vj20,bin3v1_C,36.7,1200,78,97,0000,28.8,unknown
m50.vj20,bin3v1_E,36.7,1200,76,97,0000,28.8,unknown
m50.vj20,bin3v1_G,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin4v1_A,36.7,1210,80,97,0000,28.8,unknown
m50.vj20,bin4v1_C,36.7,1210,78,97,0000,28.8,unknown
m50.vj20,bin4v1_E,36.7,1210,76,97,0000,28.8,unknown
m50.vj20,bin4v1_G,36.7,1210,74,97,0000,28.8,unknown
m50.vj20,bin5v1_A,36.7,1220,80,97,0000,28.8,unknown
m50.vj20,bin5v1_C,36.7,1220,78,97,0000,28.8,unknown
m50.vj20,bin5v1_E,36.7,1220,76,97,0000,28.8,unknown
m50.vj20,bin5v1_G,36.7,1220,74,97,0000,28.8,unknown
m50.vj20,bin6v1_A,36.7,1230,80,97,0000,28.8,unknown
m50.vj20,bin6v1_C,36.7,1230,78,97,0000,28.8,unknown
m50.vj20,bin6v1_E,36.7,1230,76,97,0000,28.8,unknown
m50.vj20,bin6v1_G,36.7,1230,74,97,0000,28.8,unknown
m50.vj20,bin9v1_A,36.7,1240,80,97,0000,28.8,unknown
m50.vj20,bin9v1_C,36.7,1240,78,97,0000,28.8,unknown
m50.vj20,bin9v1_E,36.7,1240,76,97,0000,28.8,unknown
m50.vj20,bin9v1_G,36.7,1240,74,97,0000,28.8,unknown
m50.vj20,bin10v1_A,36.7,1250,80,97,0000,28.8,unknown
m50.vj20,bin10v1_C,36.7,1250,78,97,0000,28.8,unknown
m50.vj20,bin10v1_E,36.7,1250,74,97,0000,28.8,unknown
m50.vj20,bin11v1_A,36.7,1260,80,97,0000,28.8,unknown
m50.vj20,bin11v1_C,36.7,1260,78,97,0000,28.8,unknown
m50.vj20,bin11v1_E,36.7,1260,74,97,0000,28.8,unknown
m50.vj20,bin12v1_A,36.7,1270,80,97,0000,28.8,unknown
m50.vj20,bin12v1_C,36.7,1270,78,97,0000,28.8,unknown
m50.vj20,bin12v1_E,36.7,1270,74,97,0000,28.8,unknown
m50.vj20,bin13v1_A,36.7,1280,80,97,0000,28.8,unknown
m50.vj20,bin13v1_C,36.7,1280,78,97,0000,28.8,unknown
m50.vj20,bin13v1_E,36.7,1280,74,97,0000,28.8,unknown
m50.vj20,bin14v1_A,36.7,1290,80,97,0000,28.8,unknown
m50.vj20,bin14v1_C,36.7,1290,78,97,0000,28.8,unknown
m50.vj20,bin14v1_E,36.7,1290,74,97,0000,28.8,unknown
m50.vj20,bin15v1_A,36.7,1300,80,97,0000,28.8,unknown
m50.vj20,bin15v1_C,36.7,1300,78,97,0000,28.8,unknown
m50.vj20,bin15v1_E,36.7,1300,74,97,0000,28.8,unknown
m50.vj20,bin1,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin2,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin3,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin4,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin5,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin6,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin9,36.7,1200,74,97,0000,28.8,unknown
m50.vj20,bin10,36.7,1200,74,97,0000,28.8,unknown
m50.vj30,bin1v1_A,36.7,1250,80,97,0000,28.8,unknown
m50.vj30,bin1v1_C,36.7,1250,78,97,0000,28.8,unknown
m50.vj30,bin1v1_E,36.7,1250,76,97,0000,28.8,unknown
m50.vj30,bin1v1_G,36.7,1250,74,97,0000,28.8,unknown
m50.vj30,bin2v1_A,36.7,1250,80,97,0000,28.8,unknown
m50.vj30,bin2v1_C,36.7,1250,78,97,0000,28.8,unknown
m50.vj30,bin2v1_E,36.7,1250,76,97,0000,28.8,unknown
m50.vj30,bin2v1_G,36.7,1250,74,97,0000,28.8,unknown
m50.vj30,bin3v1_A,36.7,1250,80,97,0000,28.8,unknown
m50.vj30,bin3v1_C,36.7,1250,78,97,0000,28.8,unknown
m50.vj30,bin3v1_E,36.7,1250,76,97,0000,28.8,unknown
m50.vj30,bin3v1_G,36.7,1250,74,97,0000,28.8,unknown
m50.vj30,bin4v1_A,36.7,1250,80,97,0000,28.8,unknown
m50.vj30,bin4v1_C,36.7,1250,78,97,0000,28.8,unknown
m50.vj30,bin4v1_E,36.7,1250,76,97,0000,28.8,unknown
m50.vj30,bin4v1_G,36.7,1250,74,97,0000,28.8,unknown
m50.vj30,bin4v1_J,36.7,1250,74,97,0000,29.8,unknown
m50.vj30,bin5v1_A,36.7,1260,80,97,0000,28.8,unknown
m50.vj30,bin5v1_C,36.7,1260,78,97,0000,28.8,unknown
m50.vj30,bin5v1_E,36.7,1260,76,97,0000,28.8,unknown
m50.vj30,bin5v1_G,36.7,1260,74,97,0000,28.8,unknown
m50.vj30,bin5v1_H,36.7,1260,74,97,0000,29.8,unknown
m50.vj30,bin6v1_A,36.7,1270,80,97,0000,28.8,unknown
m50.vj30,bin6v1_C,36.7,1270,78,97,0000,28.8,unknown
m50.vj30,bin6v1_E,36.7,1270,76,97,0000,28.8,unknown
m50.vj30,bin6v1_G,36.7,1270,74,97,0000,28.8,unknown
m50.vj30,bin9v1_A,36.7,1280,80,97,0000,28.8,unknown
m50.vj30,bin9v1_C,36.7,1280,78,97,0000,28.8,unknown
m50.vj30,bin9v1_E,36.7,1280,76,97,0000,29.8,unknown
m50.vj30,bin9v1_G,36.7,1280,74,97,0000,29.8,unknown
m50.vj30,bin10v1_A,36.7,1290,80,97,0000,28.8,unknown
m50.vj30,bin10v1_C,36.7,1290,78,97,0000,28.8,unknown
m50.vj30,bin10v1_D,36.7,1290,76,97,0000,29.8,unknown
m50.vj30,bin10v1_G,36.7,1290,74,97,0000,29.8,unknown
m50.vj30,bin11v1_A,36.7,1300,80,97,0000,28.8,unknown
m50.vj30,bin11v1_C,36.7,1300,78,97,0000,29.8,unknown
m50.vj30,bin11v1_E,36.7,1300,76,97,0000,29.8,unknown
m50.vj30,bin11v1_G,36.7,1300,74,97,0000,29.8,unknown
m50.vj30,bin12v1_A,36.7,1310,80,97,0000,28.8,unknown
m50.vj30,bin12v1_B,36.7,1310,78,97,0000,29.8,unknown
m50.vj30,bin12v1_E,36.7,1310,76,97,0000,31.8,unknown
m50.vj30,bin12v1_G,36.7,1310,74,97,0000,31.8,unknown
m50.vj30,bin13v1_A,33.4,1320,80,97,0000,28.8,unknown
m50.vj30,bin13v1_C,33.4,1320,78,97,0000,31.8,unknown
m50.vj30,bin13v1_E,33.4,1320,76,97,0000,31.8,unknown
m50.vj30,bin13v1_G,33.4,1320,74,97,0000,31.8,unknown
m50.vj30,bin14v1_A,33.4,1320,80,97,0000,31.8,unknown
m50.vj30,bin14v1_C,33.4,1320,78,97,0000,31.8,unknown
m50.vj30,bin14v1_E,33.4,1320,76,97,0000,31.8,unknown
m50.vj30,bin14v1_G,33.4,1320,74,97,0000,31.8,unknown
m50.vj30,bin15v1_A,33.4,1320,80,97,0000,31.8,unknown
m50.vj30,bin15v1_C,33.4,1320,78,97,0000,31.8,unknown
m50.vj30,bin15v1_E,33.4,1320,76,97,0000,31.8,unknown
m50.vj30,bin15v1_G,33.4,1320,74,97,0000,31.8,unknown
m50.vj30,bin16v1_A,33.4,1320,80,97,0000,31.8,unknown
m50.vj30,bin16v1_C,33.4,1320,78,97,0000,31.8,unknown
m50.vj30,bin16v1_E,33.4,1320,76,97,0000,31.8,unknown
m50.vj30,bin16v1_G,33.4,1320,74,97,0000,31.8,unknown
m50.vj30,bin17v1_A,36.7,1320,80,97,0000,28.8,unknown
m50.vj30,bin17v1_C,36.7,1320,78,97,0000,28.8,unknown
m50.vj30,bin17v1_E,36.7,1320,76,97,0000,28.8,unknown
m50.vj30,bin17v1_G,36.7,1320,74,97,0000,28.8,unknown
m50.vj30,bin1,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin2,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin3,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin4,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin5,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin6,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin9,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin10,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin11,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin12,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin13,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin14,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin15,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin16,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin17,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin18,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin19,36.7,1350,74,97,0000,28.8,unknown
m50.vj30,bin20,36.7,1350,74,97,0000,28.8,unknown
m50s++.vk10,bin1v1_A,45.4,1250,80,97,0000,22.7,unknown
m50s++.vk10,bin1v1_C,45.4,1250,78,97,0000,22.7,unknown
m50s++.vk10,bin1v1_E,45.4,1250,76,97,0000,22.7,unknown
m50s++.vk10,bin1v1_G,45.4,1250,74,97,0000,22.7,unknown
m50s++.vk10,bin2v1_A,45.4,1260,80,97,0000,22.7,unknown
m50s++.vk10,bin2v1_C,45.4,1260,78,97,0000,22.7,unknown
m50s++.vk10,bin2v1_E,45.4,1260,76,97,0000,22.7,unknown
m50s++.vk10,bin2v1_G,45.4,1260,74,97,0000,22.7,unknown
m50s++.vk10,bin3v1_A,45.4,1270,80,97,0000,22.7,unknown
m50s++.vk10,bin3v1_C,45.4,1270,78,97,0000,22.7,unknown
m50s++.vk10,bin3v1_E,45.4,1270,76,97,0000,22.7,unknown
m50s++.vk10,bin3v1_G,45.4,1270,74,97,0000,22.7,unknown
m50s++.vk10,bin4v1_A,45.4,1280,80,97,0000,22.7,unknown
m50s++.vk10,bin4v1_C,45.4,1280,78,97,0000,22.7,unknown
m50s++.vk10,bin4v1_E,45.4,1280,76,97,0000,22.7,unknown
m50s++.vk10,bin4v1_G,45.4,1280,74,97,0000,22.7,unknown
m50s++.vk10,bin5v1_A,45.4,1290,80,97,0000,22.7,unknown
m50s++.vk10,bin5v1_C,45.4,1290,78,97,0000,22.7,unknown
m50s++.vk10,bin5v1_E,45.4,1290,76,97,0000,22.7,unknown
m50s++.vk10,bin5v1_G,45.4,1290,74,97,0000,22.7,unknown
m50s++.vk10,bin1,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin2,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin3,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin4,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin5,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin6,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin9,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin10,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin11,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin12,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin13,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin14,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin15,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin16,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin17,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin18,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin19,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk10,bin20,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin1v1_A,45.4,1270,80,97,0000,22.7,unknown
m50s++.vk20,bin1v1_C,45.4,1270,78,97,0000,22.7,unknown
m50s++.vk20,bin1v1_E,45.4,1270,76,97,0000,22.7,unknown
m50s++.vk20,bin1v1_G,45.4,1270,74,97,0000,22.7,unknown
m50s++.vk20,bin2v1_A,45.4,1280,80,97,0000,22.7,unknown
m50s++.vk20,bin2v1_C,45.4,1280,78,97,0000,22.7,unknown
m50s++.vk20,bin2v1_E,45.4,1280,76,97,0000,22.7,unknown
m50s++.vk20,bin2v1_G,45.4,1280,74,97,0000,22.7,unknown
m50s++.vk20,bin3v1_A,45.4,1290,80,97,0000,22.7,unknown
m50s++.vk20,bin3v1_C,45.4,1290,78,97,0000,22.7,unknown
m50s++.vk20,bin3v1_E,45.4,1290,76,97,0000,22.7,unknown
m50s++.vk20,bin3v1_G,45.4,1290,74,97,0000,22.7,unknown
m50s++.vk20,bin4v1_A,45.4,1300,80,97,0000,22.7,unknown
m50s++.vk20,bin4v1_C,45.4,1300,78,97,0000,22.7,unknown
m50s++.vk20,bin4v1_E,45.4,1300,76,97,0000,22.7,unknown
m50s++.vk20,bin4v1_G,45.4,1300,74,97,0000,22.7,unknown
m50s++.vk20,bin5v1_A,45.4,1310,80,97,0000,22.7,unknown
m50s++.vk20,bin5v1_C,45.4,1310,78,97,0000,22.7,unknown
m50s++.vk20,bin5v1_E,45.4,1310,76,97,0000,22.7,unknown
m50s++.vk20,bin5v1_G,45.4,1310,74,97,0000,22.7,unknown
m50s++.vk20,bin6v1_A,45.4,1320,80,97,0000,22.7,unknown
m50s++.vk20,bin6v1_C,45.4,1320,78,97,0000,22.7,unknown
m50s++.vk20,bin6v1_E,45.4,1320,76,97,0000,22.7,unknown
m50s++.vk20,bin6v1_G,45.4,1320,74,97,0000,22.7,unknown
m50s++.vk20,bin9v1_A,45.4,1330,80,97,0000,22.7,unknown
m50s++.vk20,bin9v1_C,45.4,1330,78,97,0000,22.7,unknown
m50s++.vk20,bin9v1_E,45.4,1330,76,97,0000,22.7,unknown
m50s++.vk20,bin9v1_G,45.4,1330,74,97,0000,22.7,unknown
m50s++.vk20,bin1,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin2,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin3,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin4,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin5,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin6,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin9,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin10,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin11,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin12,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin13,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin14,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin15,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin16,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin17,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin18,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin19,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk20,bin20,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk30,bin1v1_A,45.4,1150,80,97,0000,22.7,unknown
m50s++.vk30,bin1v1_C,45.4,1150,78,97,0000,22.7,unknown
m50s++.vk30,bin1v1_E,45.4,1150,76,97,0000,22.7,unknown
m50s++.vk30,bin2v1_A,45.4,1160,80,97,0000,22.7,unknown
m50s++.vk30,bin2v1_C,45.4,1160,78,97,0000,22.7,unknown
m50s++.vk30,bin2v1_E,45.4,1160,76,97,0000,22.7,unknown
m50s++.vk30,bin3v1_A,45.4,1170,80,97,0000,22.7,unknown
m50s++.vk30,bin3v1_C,45.4,1170,78,97,0000,22.7,unknown
m50s++.vk30,bin3v1_E,45.4,1170,76,97,0000,22.7,unknown
m50s++.vk30,bin4v1_A,45.4,1180,80,97,0000,22.7,unknown
m50s++.vk30,bin4v1_C,45.4,1180,78,97,0000,22.7,unknown
m50s++.vk30,bin4v1_E,45.4,1180,76,97,0000,22.7,unknown
m50s++.vk30,bin5v1_A,45.4,1190,80,97,0000,22.7,unknown
m50s++.vk30,bin5v1_C,45.4,1190,78,97,0000,22.7,unknown
m50s++.vk30,bin5v1_E,45.4,1190,76,97,0000,22.7,unknown
m50s++.vk30,bin6v1_A,45.4,1200,80,97,0000,22.7,unknown
m50s++.vk30,bin6v1_C,45.4,1200,78,97,0000,22.7,unknown
m50s++.vk30,bin6v1_E,45.4,1200,76,97,0000,22.7,unknown
m50s++.vk30,bin9v1_A,45.4,1200,80,97,0000,22.7,unknown
m50s++.vk30,bin9v1_C,45.4,1200,78,97,0000,22.7,unknown
m50s++.vk30,bin9v1_E,45.4,1200,76,97,0000,22.7,unknown
m50s++.vk30,bin10v1_A,45.4,1200,80,97,0000,22.7,unknown
m50s++.vk30,bin10v1_C,45.4,1200,78,97,0000,22.7,unknown
m50s++.vk30,bin10v1_E,45.4,1200,76,97,0000,22.7,unknown
m50s++.vk30,bin1,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin2,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin3,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin4,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin5,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin6,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin9,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin10,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin11,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin12,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin13,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin14,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin15,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin16,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin17,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin18,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin19,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk30,bin20,45.4,1200,70,97,0000,22.7,unknown
m50s++.vk40,bin1v1_A,45.4,1330,80,97,0000,22.7,unknown
m50s++.vk40,bin1v1_C,45.4,1330,78,97,0000,22.7,unknown
m50s++.vk40,bin1v1_E,45.4,1330,76,97,0000,22.7,unknown
m50s++.vk40,bin1v1_G,45.4,1330,74,97,0000,22.7,unknown
m50s++.vk40,bin2v1_A,45.4,1340,80,97,0000,22.7,unknown
m50s++.vk40,bin2v1_C,45.4,1340,78,97,0000,22.7,unknown
m50s++.vk40,bin2v1_E,45.4,1340,76,97,0000,22.7,unknown
m50s++.vk40,bin2v1_G,45.4,1340,74,97,0000,22.7,unknown
m50s++.vk40,bin3v1_A,45.4,1350,80,97,0000,22.7,unknown
m50s++.vk40,bin3v1_C,45.4,1350,78,97,0000,22.7,unknown
m50s++.vk40,bin3v1_E,45.4,1350,76,97,0000,22.7,unknown
m50s++.vk40,bin3v1_G,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin4v1_A,45.4,1360,80,97,0000,22.7,unknown
m50s++.vk40,bin4v1_C,45.4,1360,78,97,0000,22.7,unknown
m50s++.vk40,bin4v1_E,45.4,1360,76,97,0000,22.7,unknown
m50s++.vk40,bin4v1_G,45.4,1360,74,97,0000,22.7,unknown
m50s++.vk40,bin5v1_A,45.4,1370,80,97,0000,22.7,unknown
m50s++.vk40,bin5v1_C,45.4,1370,78,97,0000,22.7,unknown
m50s++.vk40,bin5v1_E,45.4,1370,76,97,0000,22.7,unknown
m50s++.vk40,bin5v1_G,45.4,1370,74,97,0000,22.7,unknown
m50s++.vk40,bin6v1_A,45.4,1380,80,97,0000,22.7,unknown
m50s++.vk40,bin6v1_C,45.4,1380,78,97,0000,22.7,unknown
m50s++.vk40,bin6v1_E,45.4,1380,76,97,0000,22.7,unknown
m50s++.vk40,bin6v1_G,45.4,1380,74,97,0000,22.7,unknown
m50s++.vk40,bin9v1_A,45.4,1390,80,97,0000,22.7,unknown
m50s++.vk40,bin9v1_C,45.4,1390,78,97,0000,22.7,unknown
